MAPS_BTnc201_logFC	MAPS_BTnc201_logCPM	MAPS_BTnc201_F	MAPS_BTnc201_p_value	MAPS_BTnc201_FDR	locus_tag
-1.06657097390975	2.12649031791253	14.3405542189673	1	0.10305499557572	BT_3831
0.549756411241467	4.08936174608968	14.405383736128	6.32352742588e-4	0.10305499557572	BT_0836
0.591183103931739	3.80271544923899	14.2741572233291	6.57597966299e-4	0.10305499557572	BT_3259
1.03718680813995	1.80527205717929	14.3472906409099	6.43393011276e-4	0.10305499557572	BT_3518
-0.581670615998395	7.09250594159982	14.1746558537825	1	0.103703010774731	BT_3843
0.563008321995821	7.8166662563078	14.0948285292751	6.93931072456e-4	0.103805779975096	BT_2571
0.594948897772878	4.04829510004661	13.9541167562975	7.24007811641e-4	0.105898209249328	BT_4584
0.596948057937015	3.65135882767399	13.823883486565	7.53143314988e-4	0.107764984766335	BT_1230
-0.649442920393623	3.18034601154936	13.6081922930149	1	0.111478879981789	BT_3926
2.00228649698759	0.301503259289795	13.5732132201331	8.1297268902e-4	0.111478879981789	BT_3983
-0.691541517791204	2.88538690104106	12.9487275215298	1	0.116525051194733	BT_1732
-0.658769946574388	3.68597743262248	13.1223176180376	1	0.116525051194733	BT_2671
-0.598786826357303	3.42773134720426	13.0547179390351	1	0.116525051194733	BT_2838
-0.554593227749547	4.02202223010792	13.1746705601896	1	0.116525051194733	BT_4059
-0.511461298845051	4.04944258517042	12.3661314068692	1	0.116525051194733	BT_4693
0.467645052302643	5.5130626093813	12.3809351543744	0.001180539284197	0.116525051194733	BT_2499
0.470856566023418	4.90332661118159	12.3961910797768	0.001174797568831	0.116525051194733	BT_1074
0.478881109289913	5.36393069373597	12.5709553280358	0.001111198314196	0.116525051194733	BT_4554
0.481070264261733	6.22657292680423	12.774532591688	0.001041906629026	0.116525051194733	BT_1973
0.481297067107692	6.64316282410936	12.4946553008528	0.001138480261369	0.116525051194733	BT_1104
0.485325972182335	6.68169761127232	12.7390221209931	0.001053638274145	0.116525051194733	BT_1243
0.489781653666694	7.16009809196097	12.4949405595123	0.001138376882852	0.116525051194733	BT_1105
0.502043362171859	4.56773260524683	13.2411483188121	9.00544008513e-4	0.116525051194733	BT_1072
0.504775174591698	5.70787185273247	12.7668740503867	0.001044424422223	0.116525051194733	BT_2430
0.52112304247483	4.25080573566384	12.5672213235361	0.001112516355188	0.116525051194733	BT_0924
0.525651274736151	4.19964062256595	12.732322011467	0.001055868273703	0.116525051194733	BT_4689
0.555156456964004	8.59706770979108	12.4941113694627	0.001138677412604	0.116525051194733	BT_2570
0.64172484516139	9.59880171716116	12.4556034140233	0.00115273209569	0.116525051194733	BT_t10
1.3818645266225	1.06355697641227	12.9621030149195	9.82305250833e-4	0.116525051194733	BT_1625
0.65457406797023	9.28327630116008	12.3136373464086	0.001206243784394	0.116757302777613	BT_t28
0.758395002173301	2.46639736054946	12.1684574417813	0.001263848880506	0.120560193209941	BT_4236
0.475079953601028	6.37332965976101	12.0765047856402	0.001301918971499	0.122417581005825	BT_0313
-1.13805621879399	1.42907479996801	11.9554138543158	1	0.123050439860907	BT_3999
-0.749700167937852	3.16139966388463	11.9548828483006	1	0.123050439860907	BT_1374
0.686526897143815	2.76575282915532	11.8657093060036	0.001394115376077	0.123050439860907	BT_0772
0.784563590504702	2.43111091966864	11.858995819395	0.001397169064844	0.123050439860907	BT_3030
2.28271902216933	0.436000661331551	11.8481362968018	0.00140212442868	0.123050439860907	BT_2989
0.467276984362747	6.76178420592995	11.8043284927226	0.001422314689327	0.123179937962465	BT_1196
-0.507252562048484	3.95204765295382	11.6882464967647	1	0.124669984453108	BT_0415
0.607202568647093	9.80538859991312	11.7015302790309	0.001470978872753	0.124669984453108	BT_4597
-0.857806845402386	2.15359340800803	11.5890069846158	1	0.124789405773821	BTnc201
-0.638485390419352	4.42872077456502	11.5333497724418	1	0.124789405773821	BT_4034
0.527744705129252	5.2503878844659	11.6096915232961	0.001516030434679	0.124789405773821	BTnc072
0.640884327126254	3.08468914198138	11.5538147523998	0.001544193349765	0.124789405773821	BT_1492
0.50257319476124	8.01810332421504	11.4637366735398	0.001590832337453	0.126154921025466	BT_1106
-0.463131653604336	4.6468970899577	11.3705680617391	1	0.127729667391342	BT_1486
0.477553306525812	7.47539002064132	11.3545214700856	0.001649501933799	0.127729667391342	BT_1830
-1.50305910689346	0.803201752283798	11.2141637260687	1	0.128385955249534	BT_3310
-0.520324423958963	4.17987452097049	11.1677705689493	1	0.128385955249534	BT_3840
-0.507132567449917	3.83213848538787	11.202961986396	1	0.128385955249534	BT_1977
0.447966958864854	4.84735715849211	11.1684426348627	0.00175511044939	0.128385955249534	BT_3232
0.488573261564643	4.72952243735589	11.2820705111032	0.001689753830008	0.128385955249534	BT_0245
0.526966702344296	3.5877893555756	11.0195868484876	0.001845041510591	0.133451244205615	BT_1748
0.469514995672587	7.47834046334821	10.983926269568	0.001867342472716	0.133596175602303	BT_1658
1.80744594313073	0.177723929079249	10.8809674423806	0.001933437557478	0.136837483906619	BT_4287
-0.896933524648	1.79622213451074	10.6579414577173	1	0.146047935829017	BT_1290
-1.18902002489176	4.9117937060546	10.5517372070436	1	0.149860449146713	BTnc232
-0.433096731603081	6.28597306300891	10.3717954895286	1	0.152385277283198	BT_0988
0.426353401603529	5.38088768338388	10.3581621909647	0.002312079721823	0.152385277283198	BTnc108
0.432693947955914	6.18251023670746	10.4535612022264	0.002237211373657	0.152385277283198	BT_4494
0.443306774852787	4.51252005743503	10.3850909962948	0.002290666317762	0.152385277283198	BT_1493
0.487050228055719	3.78460058044057	10.3114429139408	0.002349763260686	0.152385277283198	BT_2388
0.717673064291267	2.42346264285639	10.3036758046741	0.002356094500997	0.152385277283198	BT_4648
0.992527807435622	1.50108867545696	10.2970804137466	0.002361485609676	0.152385277283198	BT_2360
-0.512316885944581	4.24401023675378	10.177547821822	1	0.154879815739225	BT_2816
0.42989638916237	6.52902764759554	10.1669403688647	0.002470735437955	0.154879815739225	BT_2812
0.630299177094857	2.79146446717256	10.2003694042775	0.002442142770941	0.154879815739225	BT_1448
0.428855116279573	5.01200057596209	10.0914299698867	0.002536709581909	0.15604320063664	BT_3769
0.963107917946723	1.54459717469109	10.1054172486378	0.002524341536312	0.15604320063664	BT_2104
0.447670134814438	7.38226403646834	10.0381358662669	0.002584459112179	0.15641678790493	BT_0837
0.481425086650848	8.10916068437313	10.031679832021	0.002590311437502	0.15641678790493	BT_3823
-1.10771857874144	1.29950233845555	10.0028343071797	1	0.156570300868367	BT_3816
-0.727104715359451	2.42134577194176	9.88520547873361	1	0.158850779951838	BT_2385
-0.582868344635612	5.76869808873334	9.91915853861185	1	0.158850779951838	BT_4212
0.499939058205148	3.79233329217057	9.89597865409773	0.002716819766854	0.158850779951838	BT_1108
0.539431811794356	3.30863818675294	9.8397715004617	0.002771231837626	0.160002175046058	BT_4348
0.435152204304563	4.38575409120017	9.74350987053067	0.002867275154561	0.164107870150578	BT_1103
-0.605844675302833	2.89573798682638	9.61627855352255	1	0.168434659692296	BT_3889
-0.434495981814878	7.35903955236213	9.59796746680397	1	0.168434659692296	BT_2736
-0.41202188303866	5.67043700196202	9.60969692835445	1	0.168434659692296	BT_3995
-0.491864785028884	3.91447757946322	9.55234222889039	1	0.169763486837641	BT_1595
1.55749746520513	0.386661484282332	9.50065761823061	0.003126567567217	0.171492231061864	BT_1000
-0.645742577085734	2.61930869427691	9.31170207750767	1	0.175080164667658	BT_3814
0.427896692769766	6.19119409241277	9.38984266617598	0.003253526503722	0.175080164667658	BT_t41
0.482519045747245	3.73319691894132	9.30752138252083	0.003351580180511	0.175080164667658	BT_4649
0.511633300742527	3.48946490861623	9.41206877752108	0.003227606516097	0.175080164667658	BT_1226
0.618182325277415	2.70655554485891	9.35180070106348	0.003298433608659	0.175080164667658	BT_2067
1.75385096565782	0.35336279937071	9.320270376321	0.003336180438158	0.175080164667658	BT_3205
0.432846514182552	6.84538382639205	9.26746107946134	0.003400490322286	0.176236435443193	BT_0216
-0.646928531114749	2.56261095449819	9.21491906237852	1	0.178220810208308	BT_2160
-1.36170906904959	0.730651118400204	9.185123164203	1	0.178762458734804	BT_0624
0.417005050635569	4.44677605000676	9.03824459043164	0.0036961960163400002	0.187141247535004	BT_1200
-0.956915900824545	1.4788206353639	8.84853861936185	1	0.19252148981279	BT_2206
-0.777559785069311	3.5073254867425	8.77912735409383	1	0.19252148981279	BT_t69
-0.623368224187848	2.57157741830054	8.80076030320321	1	0.19252148981279	BT_2231
-0.568284180837962	3.09146333044634	8.82992361156138	1	0.19252148981279	BT_3382
0.396771456725513	5.83566081387142	8.88021307872756	0.003916840530656	0.19252148981279	BT_4677
0.408432113834176	6.96747465356679	8.87088930644093	0.003930312471993	0.19252148981279	BT_1576
0.410248349186553	6.85709523214443	8.91014668777452	0.003873938027934	0.19252148981279	BT_0312
0.435561924857915	7.87129334142978	8.79849702492922	0.004036697695312	0.19252148981279	BT_1244
2.09001686674602	-0.643944390102744	8.80156393997287	0.004032125711558	0.19252148981279	BT_3986
0.411903092721625	5.17122196434569	8.64912156926642	0.004266576761585	0.199167434359956	BT_1896
0.575097006805231	2.87633778052857	8.66157160257798	0.004246866298442	0.199167434359956	BT_3231
0.554943464668881	2.94534194218784	8.58122917895799	0.004375883764202	0.202831457295607	BT_3472
-1.5530917898702301	0.339025178065656	8.4639575661060409	1	0.208125492063558	BT_3119
-0.59497645536636	2.66297495661837	8.48758569591156	1	0.208125492063558	BT_1670
1.35237814990171	0.61472886315463	8.45651548580903	0.004584958424372	0.208125492063558	BTnc382
-0.955645062501016	1.34606844299392	8.38684862787374	1	0.209315978356488	BT_3375
-0.545051832446931	3.42277148688674	8.36988524738366	1	0.209315978356488	BT_0260
-0.454025071937467	3.61099878753625	8.3769864891798	1	0.209315978356488	BT_3449
0.387149416064408	5.93967457910588	8.36898641969116	0.004738389665013	0.209315978356488	BT_4676
0.460762652751478	8.71764066363249	8.31378309777624	0.004838117020712	0.212296574868843	BT_t33
-0.488117038011195	4.18606005453989	8.25519848524491	1	0.214198115927993	BT_3646
0.402816202025542	4.42806327424695	8.2626650829086	0.004932569316373	0.214198115927993	BT_2179
-0.487375391358331	5.61907162584163	8.20552734369231	1	0.216008637657108	BT_4313
-0.426075003989469	4.38154058671205	8.18799417911701	1	0.216008637657108	BT_3973
-0.419888998316961	4.09346794584267	8.18151102443688	1	0.216008637657108	BT_1729
-0.465915620549686	3.5293319904067	8.14272170796319	1	0.217814834406109	BT_3448
-2.11260659260403	-0.94591089510885	8.02785020062015	1	0.223807883215328	BT_2269
-0.416053712934014	4.11061859357517	8.04522525423508	1	0.223807883215328	BT_4216
0.424245642137707	3.96971514187237	8.02176883726236	0.005406480314682	0.223807883215328	BTnc310
-0.387244112339948	4.93938711151245	7.99996430554707	1	0.224275108876625	BT_0870
0.499262624935251	3.43370283017485	7.950941038094	0.005555395669304	0.227115616741361	BT_2125
0.568763885804016	10.9214383401891	7.92660395248328	0.005607623996024	0.227835686060664	BT_4615
-0.531433937269557	2.95647395841218	7.90163793818781	1	0.228624605258389	BT_0238
0.417539083914447	8.1304698367519	7.79445890560547	0.005901026775832	0.232866579934312	BT_1659
0.472584447233369	9.39875079811193	7.80297100641721	0.005881615739731	0.232866579934312	BT_t14
0.481234503745923	3.88411025771332	7.80862054320267	0.005868772144204	0.232866579934312	BT_0925
1.04541166450998	1.22816330383262	7.79125842362325	0.005908343793533	0.232866579934312	BTnc264
0.434214891367233	3.81405122446648	7.77404711802385	0.005947868041787	0.233028972922852	BT_0970
-0.493235294699499	3.19335092747687	7.73903951330646	1	0.233435687885316	BT_2035
0.405965584779054	4.39777991131731	7.7398260103787	0.006027340159293	0.233435687885316	BT_0736
0.377662223859979	5.7390872532576	7.68959809600331	0.006146156816426	0.236573123776104	BT_2145
-0.995417205916407	1.19688555438036	7.65601266548539	1	0.237177058102991	BT_2004
-0.377356449411942	4.63031412295455	7.64220176414237	1	0.237177058102991	BT_1157
-0.367994334630504	5.40197810753731	7.63841515422212	1	0.237177058102991	BT_2000
0.374243848383476	6.20951807213948	7.62291138188932	0.006307999115656	0.237252858167113	BT_0187
-0.388292001135685	7.38353947809429	7.60064591161358	1	0.237965423233024	BT_2734
0.891821019925169	1.5137391128856	7.55243556647322	0.006484268005289	0.241126847518689	BT_3464
-0.615166732912636	2.41187958708614	7.52674058439004	1	0.242199395310223	BT_3213
0.489098004244479	3.18316260920177	7.50326342148977	0.00661053605934	0.243075689064665	BT_2044
0.725080607288299	1.84605119054854	7.40589717598903	0.006868810726835	0.251169512244585	BT_0176
0.499823034624689	3.0490404446045	7.36797935661041	0.006972449807303	0.253550633324121	BT_2551
-0.387878816294639	4.20875935762294	7.34182977950574	1	0.25477941889408	BT_3552
-0.472025051326665	3.32784405913636	7.32544527876629	1	0.255036570113553	BT_4006
0.359322485459952	6.08257135926922	7.29103735311174	0.007188208833443	0.25574481373903	BT_2084
0.560477081754261	2.93738228635008	7.29885910493424	0.007165935437599	0.25574481373903	BT_3152
0.355155230329527	5.66963053660071	7.1937977283545	0.007471721527839	0.261589739873589	BT_0309
0.371002002341059	4.48208028946271	7.21126840939481	0.007419868734395	0.261589739873589	BT_1197
0.419190891760883	3.64494193295877	7.19723879885156	0.007461476265958	0.261589739873589	BT_1666
-1.70044653178141	-0.398385672825939	7.17489174351084	1	0.261739886275276	BT_0947
-0.376195498169546	7.31475750485166	7.1658430729315	1	0.261739886275276	BT_2737
0.362738677876393	5.16610973439209	7.11909000313408	0.007698107580751	0.263900750502599	BT_0585
0.398112004486268	7.30422397359073	7.12400380336011	0.007682982127134	0.263900750502599	BT_2678
-0.403045960519438	3.84099925538769	7.09052027907656	1	0.265555301885869	BT_3450
-0.647976354822244	2.09665127351697	7.05915421236429	1	0.266160093013122	BT_1408
-0.360658003577011	5.67995804973533	7.07190186630548	1	0.266160093013122	BT_2730
0.601262692280576	2.43002677863816	7.00336174233228	0.008064226388495	0.268832098119049	BT_3411
0.824313522936123	1.7167960829144	7.00808293298207	0.008048911840215	0.268832098119049	BT_4647
1.84634546813132	-0.711856273885524	6.99635405906018	0.008087018448431	0.268832098119049	BT_0284
-1.53472937564798	0.181406350841447	6.96621915917393	1	0.268922287436336	BT_1898
-1.04514630573754	1.03709136768577	6.9582272942936	1	0.268922287436336	BT_1886
0.460084185706284	3.22651142034211	6.98017367390402	0.008139922152035	0.268922287436336	BT_3721
-1.65684451443863	-0.165989010630511	6.90366289794512	1	0.270876017621475	BT_1061
-0.351756387484636	4.80478077172178	6.90938292800347	1	0.270876017621475	BT_4612
0.616264861590113	2.20893586430154	6.91650768842727	0.008351908453764	0.270876017621475	BT_1517
-1.88420627156154	-0.793068668954114	6.86727757707002	1	0.273419001576327	BT_1824
-1.85829549817381	-0.808701648251971	6.85653007394417	1	0.273419001576327	BT_2963
-1.11951425874073	0.791817591824255	6.76805987694928	1	0.273734934029224	BT_3075
-0.474171524606756	3.22115980461883	6.72483540080699	1	0.273734934029224	BT_1307
-0.431946535219163	3.37726990140482	6.75362996085968	1	0.273734934029224	BT_3732
-0.425960624806609	3.5580555614074	6.68673547080445	1	0.273734934029224	BT_0539
-0.42116132223191	3.89512749060499	6.7044911195192904	1	0.273734934029224	BT_1887
-0.402668863947193	3.98970327379899	6.72997161842912	1	0.273734934029224	BT_4064
-0.400793968765173	4.07817221321794	6.6715166646296	1	0.273734934029224	BTnc093
-0.359681889103524	7.04699691032929	6.83041479881023	1	0.273734934029224	BT_2738
-0.352260984591926	4.61700998097193	6.65927168781324	1	0.273734934029224	BT_4206
0.347515886696168	5.78388251716972	6.66728738363019	0.009243796140214	0.273734934029224	BT_0735
0.363711719203809	4.30902992189329	6.70379139502498	0.009106678901408	0.273734934029224	BT_2352
0.397929675896852	3.7434885281158	6.82115184550931	0.008681161412187	0.273734934029224	BT_0217
0.418297915569496	3.50933368672802	6.66611317673349	0.009248245259972	0.273734934029224	BT_1986
0.473551423293996	3.09542896770787	6.68450454558395	0.009178836310724	0.273734934029224	BT_2504
0.514967451737483	2.89118507107085	6.78235591653621	0.008819291031436	0.273734934029224	BT_1793
0.520170970233864	2.89679665563137	6.7780258776056	0.008834861033133	0.273734934029224	BT_2554
0.638295262699107	2.05588049086908	6.70897295631075	0.009087402543742	0.273734934029224	BT_1569
0.352469938943207	4.63312271376917	6.64584274196567	0.009325433244373	0.274017864350269	BT_1450
-0.559926508071929	2.46477360810338	6.55020023176402	1	0.275145137383459	BT_3267
-0.409964551144074	5.45089150087063	6.53089258897988	1	0.275145137383459	BT_t51
-0.386713068827924	3.8289833004683	6.52973694593172	1	0.275145137383459	BT_2123
0.341063147736235	5.47193914188271	6.56160542776447	0.009654090771153	0.275145137383459	BT_2762
0.346005369783152	6.51182750736569	6.60166207794777	0.009496203243292	0.275145137383459	BT_4493
0.346024986804574	6.41312232386677	6.57864903583092	0.009586551956378	0.275145137383459	BT_4690
0.351812270082762	4.52228653724121	6.55374022492866	0.00968543939911	0.275145137383459	BT_0549
0.512926317262956	2.72482484315887	6.57672028068793	0.009594168200332	0.275145137383459	BT_1447
1.81207442945108	-0.704219958453885	6.54951765155808	0.009702316897756	0.275145137383459	BT_0994
1.94402056138953	-1.03906503907865	6.59546338375201	0.009520444182515	0.275145137383459	BT_2984
0.5926832907205	2.5361250776996	6.5161385742273	0.009836907751018	0.275517135392322	BT_1456
0.363585448971703	6.65422040786768	6.47533333391468	0.010004317119166	0.278763572739091	BT_4041
0.628523186760915	2.11281132746155	6.46733162757352	0.010037521534361	0.278763572739091	BT_2959
-1.1458518276514	0.739468178472631	6.42206882891589	1	0.282852006995051	BT_2098
1.58747375738758	-0.255125271629641	6.40488198784399	0.010300989325124	0.283686659991491	BT_1628
-0.964267046169135	1.35457650230973	6.38386128624739	1	0.284984833450411	BT_3578
-0.439629793639965	3.21239592237398	6.32262304523436	1	0.289763106966827	BT_4591
-0.335832167976785	4.89071798247062	6.32960185634661	1	0.289763106966827	BT_3226
0.383394732291902	8.36103361351994	6.31417253913862	0.01069772637389	0.289763106966827	BT_2438
-0.377020915139321	3.88086180818325	6.30209023812499	1	0.29003592479585	BT_3335
-1.54594411798598	-0.063535367710676	6.27451008520809	1	0.291015556071698	BT_1949
0.736145360073023	1.63932902477977	6.28002494097606	0.010851533164153	0.291015556071698	BT_4537
-0.681173281394674	2.40380477172163	6.20727305600504	1	0.294462391456977	BT_3647
-0.604055679385652	2.08868729665255	6.21938744649159	1	0.294462391456977	BT_t17
-0.503856715621401	2.75502933528312	6.19846577341424	1	0.294462391456977	BT_4062
-0.359082069914052	4.424324875806	6.22855089018701	1	0.294462391456977	BT_3394
0.339228090094109	5.4456998219877	6.21446321787291	0.011153900036953	0.294462391456977	BT_1383
-1.86931863188055	-1.12240314179416	6.05127249668837	1	0.295666034596249	BT_2383
-1.25639156227099	0.304155364809666	6.11146779132885	1	0.295666034596249	BT_1387
-0.685250426127952	1.77110667449559	6.0844091971777	1	0.295666034596249	BT_3287
-0.569321841621073	3.25714703429665	6.07161861514548	1	0.295666034596249	BT_1844
-0.453775989332195	3.06520987118282	6.09648139270326	1	0.295666034596249	BT_4582
-0.395492780794367	3.5381755945658	6.13565884465647	1	0.295666034596249	BT_4499
-0.349729701194081	4.29795609084089	6.08729294999161	1	0.295666034596249	BT_0908
-0.331070677206344	4.93360139047094	6.11429360278306	1	0.295666034596249	BT_4217
0.345040908903272	4.32979028272271	6.07424684005289	0.011833126779682	0.295666034596249	BT_0807
0.35087563123907	4.50120455553517	6.06450001849203	0.011882055792168	0.295666034596249	BTnc364
0.372562474082637	3.84828408554304	6.05337441377676	0.01193818658562	0.295666034596249	BT_2158
0.4034730176856	9.04477584004331	6.11437386451252	0.011634078459506	0.295666034596249	BT_t20
0.457283438922016	3.25727211528785	6.0860640056364	0.011774110418861	0.295666034596249	BT_3167
0.618466247678034	2.15391092829153	6.14164087031587	0.011500985278169	0.295666034596249	BT_3384
0.868240018039063	1.2358124329085	6.06115618700435	0.011898894576234	0.295666034596249	BT_2031
0.335689952029474	6.31442676142868	6.01828481788766	0.012117197595787	0.298709342979277	BT_1811
-0.464275949183074	3.00459942141982	5.99583633988963	1	0.299415218566844	BT_1662
0.341273008930837	7.07167848377861	5.99516391956323	0.01223681157619	0.299415218566844	BT_1219
0.334886083907417	4.62440721433232	5.98068597471709	0.012312393002289	0.300148780522451	BT_0835
-1.13730788680277	0.602781782920824	5.94086357053146	1	0.301020873266697	BT_1836
-1.04150611203153	0.968627657808239	5.93081209830919	1	0.301020873266697	BT_4626
-0.746449367040127	1.4992290458004	5.94239562689565	1	0.301020873266697	BT_2121
-0.675278325464495	2.00409809491646	5.93549258487939	1	0.301020873266697	BT_0747
0.361037106293798	4.0644997213158804	5.96259612279943	0.012407574765456	0.301020873266697	BT_1575
-0.440156793969041	5.08740768338343	5.91591097525151	1	0.301844107034115	BT_2713
0.735445593915329	1.6734837044945	5.86604911927488	0.012929888595586	0.30723655861423	BT_0326
0.377859494057188	4.15360599712556	5.77535725466721	0.013443341631501	0.317489786564328	BT_0244
1.05735115216331	0.723644266317924	5.77284984267197	0.013457862420457	0.317489786564328	BT_3302
-0.322091453961975	4.95826368020977	5.75564870144208	1	0.318708853938847	BT_0556
0.495911839337024	10.8730187075611	5.73945642864879	0.01365295531093	0.319799828670956	BT_0565
-0.464994176863797	2.94184127182943	5.72114071075854	1	0.320132607718007	BT_3924
-0.370495331519404	4.08491502689742	5.706466873256	1	0.320132607718007	BT_3227
0.317397553551517	5.88122119252128	5.71571763577845	0.013793595667043	0.320132607718007	BT_2759
0.441655734382758	3.01784899190733	5.70431865977281	0.013861712731637	0.320132607718007	BT_2144
-0.628205691244939	1.9543947514715	5.68432842585825	1	0.320662491486293	BT_4558
0.337131259979563	5.68175962640088	5.68470451451031	0.013979817125563	0.320662491486293	BT_3397
-0.316018634913039	5.34779090047961	5.66899566339864	1	0.321677663186415	BT_2977
-0.836977591572675	1.2406492825716	5.66098920172174	1	0.321678622494832	BT_2279
-1.46827943866484	-0.14917993917616	5.58426560226013	1	0.323115612390859	BT_1673
-1.40264804389153	-0.23982757969904	5.55769379823643	1	0.323115612390859	BT_3378
-1.37079151154486	-0.001879886555647	5.61552827401143	1	0.323115612390859	BT_3000
-1.1394296027391	0.489361639895158	5.63278139840148	1	0.323115612390859	BT_1612
-0.419790615315415	3.171320935241	5.5716698247277	1	0.323115612390859	BT_2719
-0.335582709716089	4.72044298343451	5.57362063291908	1	0.323115612390859	BTnc163
-0.324716585841861	5.46491184568655	5.63322080570655	1	0.323115612390859	BT_2835
0.33667066410458	4.37201938042457	5.55715291085198	0.01477632928132	0.323115612390859	BT_1852
0.339523693524444	4.47566407552543	5.6219969286852	0.014365139614213	0.323115612390859	BT_1099
0.354391678745793	3.83611806662708	5.5736267231452	0.01467061239659	0.323115612390859	BTnc037
0.356649890178379	8.2193646061034	5.59585355484821	0.014529335998889	0.323115612390859	BT_1812
0.502027830627162	2.55081856107471	5.60877631835343	0.014447908186786	0.323115612390859	BT_0788
-0.364507546778907	3.87695708492886	5.52836738145788	1	0.325040849918006	BT_0699
0.407867559042736	3.3025851912106	5.53313045207748	0.014932043142083	0.325040849918006	BT_2503
0.343356445992736	4.04142445418877	5.49990317720022	0.0151505063157	0.327154374846064	BT_2760
1.1073799228579	0.574548086711971	5.49849531742986	0.015159842650874	0.327154374846064	BT_0459
-1.62334327641644	-0.715241459792898	5.47776830226848	1	0.328247138756031	BT_p548220
0.418545156589106	3.19896249308579	5.47595415224844	0.015310220540581	0.328247138756031	BT_1033
-0.909342055621476	1.21767253993196	5.43893072433309	1	0.330393237379733	BT_4523
0.319369201793411	6.841257647758	5.44550415566162	0.01551606105276	0.330393237379733	BT_1436
0.361777215204438	3.92871338055848	5.44001573256223	0.015553496335061	0.330393237379733	BTnc094
0.346529338841107	4.28455270875167	5.42169282735426	0.0156792186555	0.331834781963023	BT_1449
-0.478705490877494	2.62929386529632	5.34806215417357	1	0.33628885159568	BT_4218
-0.329190264627978	4.32712358110946	5.35151438719385	1	0.33628885159568	BT_4058
-0.311971527759357	4.74978507608912	5.35065059324152	1	0.33628885159568	BT_3560
0.309463120690501	4.95163786891529	5.37336095424755	0.016016431083622	0.33628885159568	BT_0656
